,messid,bsid,did,nseq,rssi,time_ux,bs_lat,bs_lng
22432,57f1e2c2e541cd17038dbb73,2831,476327.0,2.0,-127.0,1475470018000.0,39.607432184400004,-104.835527951
22433,57f1e2c2e541cd17038dbb73,3527,476327.0,2.0,-124.0,1475470018000.0,39.5752054873,-104.855070846
22434,57f1e2c2e541cd17038dbb73,4966,476327.0,2.0,-113.0,1475470018000.0,39.6063649352,-104.870014481
22435,57f1ec8412f143344c1ed55b,3414,476327.0,0.0,-128.0,1475472516000.0,39.747448451,-105.056730649
22436,57f1ec8412f143344c1ed55b,3547,476327.0,2.0,-125.0,1475472516000.0,39.692975919,-105.044371274
22437,57f1ec8412f143344c1ed55b,4058,476327.0,0.0,-120.0,1475472516000.0,39.7832105294,-105.088746775
22438,57f1ec8412f143344c1ed55b,8245,476327.0,2.0,-121.0,1475472516000.0,39.7594613083,-105.074287246
22439,57f1ec8412f143344c1ed55b,8437,476327.0,1.0,-123.5,1475472516000.0,39.7594613083,-105.074287246
22440,57f1ef61cf554f7f6986e62c,1264,476327.0,2.0,-138.0,1475473249000.0,39.7471392104,-105.085312503
22441,57f1fb0212f143344c27ff82,1743,476521.0,1.5,-121.5,1475476226000.0,64.3,-68.5
22442,57f1fb0212f143344c27ff82,1859,476521.0,1.0,-125.0,1475476226000.0,39.7048869498,-105.01639226700001
22443,57f1fb0212f143344c27ff82,2189,476521.0,0.0,-122.0,1475476226000.0,39.8176539435,-105.050983775
22444,57f1fb0212f143344c27ff82,2790,476521.0,1.0,-126.5,1475476226000.0,39.8426017467,-105.090761589
22445,57f1fb0212f143344c27ff82,3562,476521.0,1.0,-121.666666667,1475476226000.0,39.7977059038,-105.06023374899999
22446,57f1fb0212f143344c27ff82,4129,476521.0,1.0,-122.0,1475476226000.0,64.3,-68.5
22447,57f1fb0212f143344c27ff82,4993,476521.0,2.0,-126.0,1475476226000.0,64.3,-68.5
22448,57f1fb0212f143344c27ff82,8446,476521.0,0.5,-122.5,1475476226000.0,39.8056964255,-105.056208144
22449,57f1fb0212f143344c27ff82,10162,476521.0,1.0,-127.5,1475476226000.0,64.3,-68.5
22450,57f1fd3ecf554f7f6990172a,2731,476521.0,0.0,-122.0,1475476798000.0,39.7814639251,-105.040763432
22451,57f1feb2cf554f7f6991288c,4790,476889.0,0.0,-112.0,1475477170000.0,40.843100749,-105.92168822299999
22452,57f20134e541cd1703a11c81,3613,476889.0,1.0,-116.0,1475477812000.0,40.888890151700004,-105.97790912100001
22453,57f20134e541cd1703a11c81,4024,476889.0,1.0,-117.0,1475477812000.0,40.865058137300004,-105.94625732
22454,57f20134e541cd1703a11c81,4790,476889.0,1.0,-121.666666667,1475477812000.0,40.843100749,-105.92168822299999
22455,57f20652cf554f7f69966cf0,1661,476885.0,0.5,-127.5,1475479122000.0,64.3,-68.5
22456,57f20652cf554f7f69966cf0,1859,476885.0,1.0,-119.333333333,1475479122000.0,39.7048869498,-105.01639226700001
22457,57f20652cf554f7f69966cf0,2799,476885.0,1.5,-131.5,1475479122000.0,39.7530526327,-104.94102169899999
22458,57f20652cf554f7f69966cf0,2862,476885.0,1.0,-101.333333333,1475479122000.0,39.7777762414,-104.96330486
22459,57f20652cf554f7f69966cf0,3410,476885.0,1.0,-125.0,1475479122000.0,39.7776897533,-105.00242432600001
22460,57f20652cf554f7f69966cf0,3548,476885.0,1.0,-121.0,1475479122000.0,39.7448482036,-105.01004810200001
22461,57f20652cf554f7f69966cf0,3579,476885.0,2.0,-127.0,1475479122000.0,39.7550193847,-105.043314763
22462,57f20652cf554f7f69966cf0,3846,476885.0,1.0,-112.333333333,1475479122000.0,39.7537185228,-104.998667795
22463,57f20652cf554f7f69966cf0,4056,476885.0,1.5,-123.5,1475479122000.0,39.7719150146,-105.00941593600001
22464,57f20652cf554f7f69966cf0,4987,476885.0,0.0,-137.0,1475479122000.0,64.3,-68.5
22465,57f20652cf554f7f69966cf0,7382,476885.0,1.0,-121.0,1475479122000.0,39.7435206571,-105.00091687
22466,57f20652cf554f7f69966cf0,8355,476885.0,0.0,-125.0,1475479122000.0,64.3,-68.5
22467,57f20652cf554f7f69966cf0,8356,476885.0,1.0,-109.666666667,1475479122000.0,39.757033524499995,-104.976126764
22468,57f20652cf554f7f69966cf0,8474,476885.0,1.0,-126.0,1475479122000.0,39.7320448643,-104.973650831
22469,57f20652cf554f7f69966cf0,11007,476885.0,1.0,-132.5,1475479122000.0,64.3,-68.5
22470,57f209e4e541cd1703a74b1c,1859,476512.0,1.0,-132.0,1475480036000.0,39.7048869498,-105.01639226700001
22471,57f209e4e541cd1703a74b1c,2605,476512.0,1.0,-122.0,1475480036000.0,39.6127445823,-105.008826579
22472,57f209e4e541cd1703a74b1c,3025,476512.0,1.0,-111.0,1475480036000.0,39.654681879099996,-105.04368528299999
22473,57f209e4e541cd1703a74b1c,3526,476512.0,1.0,-135.66666666700002,1475480036000.0,39.6772510308,-104.952720509
22474,57f20b4ae541cd1703a8799a,3538,476521.0,1.0,-137.0,1475480394000.0,39.8216715273,-105.023146494
22475,57f20b4ae541cd1703a8799a,4157,476521.0,1.0,-118.666666667,1475480394000.0,39.8054198019,-105.040942297
22476,57f21e2d12f143344c4293c1,1878,476521.0,2.0,-119.0,1475485229000.0,39.803794978,-105.07208998899999
22477,57f21e2d12f143344c4293c1,2189,476521.0,2.0,-124.0,1475485229000.0,39.8176539435,-105.050983775
22478,57f21e2d12f143344c4293c1,2999,476521.0,0.0,-124.0,1475485229000.0,39.793585076999996,-105.01825064
22479,57f21e2d12f143344c4293c1,3562,476521.0,2.0,-120.0,1475485229000.0,39.7977059038,-105.06023374899999
22480,57f21e2d12f143344c4293c1,4157,476521.0,0.0,-110.0,1475485229000.0,39.8054198019,-105.040942297
22481,57f21e2d12f143344c4293c1,4993,476521.0,2.0,-129.0,1475485229000.0,64.3,-68.5
22482,57f232d012f143344c52d377,2189,476521.0,1.5,-121.0,1475490512000.0,39.8176539435,-105.050983775
22483,57f232d012f143344c52d377,2999,476521.0,0.5,-125.0,1475490512000.0,39.793585076999996,-105.01825064
22484,57f232d012f143344c52d377,3562,476521.0,1.0,-123.0,1475490512000.0,39.7977059038,-105.06023374899999
22485,57f232d012f143344c52d377,4157,476521.0,1.0,-108.0,1475490512000.0,39.8054198019,-105.040942297
22486,57f232d012f143344c52d377,8446,476521.0,1.0,-127.666666667,1475490512000.0,39.8056964255,-105.056208144
22487,57f233b812f143344c538ba4,3538,476185.0,2.0,-133.0,1475490744000.0,39.8216715273,-105.023146494
22488,57f237dbcf554f7f69bdaad3,3613,476889.0,1.0,-133.66666666700002,1475491803000.0,40.888890151700004,-105.97790912100001
22489,57f237dbcf554f7f69bdaad3,4024,476889.0,1.0,-126.333333333,1475491803000.0,40.865058137300004,-105.94625732
22490,57f237dbcf554f7f69bdaad3,4790,476889.0,1.0,-132.0,1475491803000.0,40.843100749,-105.92168822299999
22491,57f23d09cf554f7f69c177b0,3613,476889.0,0.0,-139.0,1475493129000.0,40.888890151700004,-105.97790912100001
22492,57f23d09cf554f7f69c177b0,4024,476889.0,1.0,-117.333333333,1475493129000.0,40.865058137300004,-105.94625732
22493,57f23d09cf554f7f69c177b0,4790,476889.0,1.0,-132.66666666700002,1475493129000.0,40.843100749,-105.92168822299999
22494,57f24535e541cd1703d591e7,3613,476889.0,1.0,-108.0,1475495221000.0,40.888890151700004,-105.97790912100001
22495,57f24535e541cd1703d591e7,4024,476889.0,1.0,-117.666666667,1475495221000.0,40.865058137300004,-105.94625732
22496,57f24535e541cd1703d591e7,4790,476889.0,1.0,-121.0,1475495221000.0,40.843100749,-105.92168822299999
22497,57f24f2ccf554f7f69ced560,1878,476521.0,2.0,-123.0,1475497772000.0,39.803794978,-105.07208998899999
22498,57f24f2ccf554f7f69ced560,2189,476521.0,1.0,-124.5,1475497772000.0,39.8176539435,-105.050983775
22499,57f24f2ccf554f7f69ced560,3562,476521.0,2.0,-127.0,1475497772000.0,39.7977059038,-105.06023374899999
22500,57f24f2ccf554f7f69ced560,8446,476521.0,2.0,-134.0,1475497772000.0,39.8056964255,-105.056208144
22501,57f2581fe541cd1703e3408c,1878,476521.0,0.0,-124.0,1475500063000.0,39.803794978,-105.07208998899999
22502,57f2581fe541cd1703e3408c,4157,476521.0,1.0,-107.666666667,1475500063000.0,39.8054198019,-105.040942297
22503,57f2581fe541cd1703e3408c,4993,476521.0,2.0,-136.0,1475500063000.0,64.3,-68.5
22504,57f2581fe541cd1703e3408c,8446,476521.0,1.0,-123.333333333,1475500063000.0,39.8056964255,-105.056208144
22505,57f2684bcf554f7f69e10d13,1859,476327.0,1.0,-123.0,1475504203000.0,39.7048869498,-105.01639226700001
22506,57f2684bcf554f7f69e10d13,2799,476327.0,1.0,-127.333333333,1475504203000.0,39.7530526327,-104.94102169899999
22507,57f2684bcf554f7f69e10d13,3548,476327.0,2.0,-131.0,1475504203000.0,39.7448482036,-105.01004810200001
22508,57f2684bcf554f7f69e10d13,3579,476327.0,1.0,-125.0,1475504203000.0,39.7550193847,-105.043314763
22509,57f2684bcf554f7f69e10d13,8355,476327.0,1.5,-125.5,1475504203000.0,64.3,-68.5
22510,57f2684bcf554f7f69e10d13,8437,476327.0,2.0,-139.0,1475504203000.0,39.7594613083,-105.074287246
22511,57f2747b12f143344c82927e,2831,476327.0,1.0,-122.0,1475507323000.0,39.607432184400004,-104.835527951
22512,57f2747b12f143344c82927e,3527,476327.0,1.0,-121.0,1475507323000.0,39.5752054873,-104.855070846
22513,57f27b7a12f143344c877dc6,1859,476512.0,1.5,-132.5,1475509114000.0,39.7048869498,-105.01639226700001
22514,57f27b7a12f143344c877dc6,3025,476512.0,1.0,-126.333333333,1475509114000.0,39.654681879099996,-105.04368528299999
22515,57f27b7a12f143344c877dc6,3547,476512.0,1.0,-132.5,1475509114000.0,39.692975919,-105.044371274
22516,57f27e56cf554f7f69f0e77e,7986,476598.0,1.0,-135.0,1475509846000.0,38.9908057354,-104.47282156
22517,57f28077e541cd17030078c0,2605,476512.0,1.5,-136.0,1475510391000.0,39.6127445823,-105.008826579
22518,57f284c7e541cd170303702b,1878,476521.0,2.0,-131.0,1475511495000.0,39.803794978,-105.07208998899999
22519,57f284c7e541cd170303702b,2189,476521.0,1.0,-117.666666667,1475511495000.0,39.8176539435,-105.050983775
22520,57f284c7e541cd170303702b,2617,476521.0,1.5,-144.0,1475511495000.0,39.7799081609,-105.06247933799999
22521,57f284c7e541cd170303702b,3538,476521.0,1.5,-131.0,1475511495000.0,39.8216715273,-105.023146494
22522,57f284c7e541cd170303702b,3562,476521.0,1.0,-122.666666667,1475511495000.0,39.7977059038,-105.06023374899999
22523,57f284c7e541cd170303702b,4157,476521.0,1.0,-116.0,1475511495000.0,39.8054198019,-105.040942297
22524,57f284c7e541cd170303702b,4993,476521.0,1.0,-133.0,1475511495000.0,64.3,-68.5
22525,57f284c7e541cd170303702b,8446,476521.0,1.0,-125.666666667,1475511495000.0,39.8056964255,-105.056208144
22526,57f289e0e541cd170306eeff,4157,473871.0,1.0,-107.0,1475512800000.0,39.8054198019,-105.040942297
22527,57f29047e541cd17030ba6a3,3613,476889.0,1.0,-120.333333333,1475514439000.0,40.888890151700004,-105.97790912100001
22528,57f29047e541cd17030ba6a3,4024,476889.0,0.5,-124.0,1475514439000.0,40.865058137300004,-105.94625732
22529,57f29047e541cd17030ba6a3,4790,476889.0,1.0,-99.0,1475514439000.0,40.843100749,-105.92168822299999
22530,57f292a8e541cd17030d5de4,3613,476889.0,1.0,-132.0,1475515048000.0,40.888890151700004,-105.97790912100001
22531,57f292a8e541cd17030d5de4,4790,476889.0,1.0,-131.33333333299998,1475515048000.0,40.843100749,-105.92168822299999
22532,57f29cb712f143344c9eec25,8474,476888.0,2.0,-107.0,1475517623000.0,39.7320448643,-104.973650831
22533,57f29f3ecf554f7f690842ce,8356,476888.0,1.0,-129.66666666700002,1475518270000.0,39.757033524499995,-104.976126764
22534,57f29f3ecf554f7f690842ce,8474,476888.0,1.5,-131.0,1475518270000.0,39.7320448643,-104.973650831
22535,57f2abf312f143344ca8c35f,2189,476521.0,1.0,-114.333333333,1475521523000.0,39.8176539435,-105.050983775
22536,57f2abf312f143344ca8c35f,3538,476521.0,1.0,-135.0,1475521523000.0,39.8216715273,-105.023146494
22537,57f2abf312f143344ca8c35f,4157,476521.0,1.0,-110.333333333,1475521523000.0,39.8054198019,-105.040942297
22538,57f2abf312f143344ca8c35f,8446,476521.0,1.0,-125.0,1475521523000.0,39.8056964255,-105.056208144
22539,57f2c716cf554f7f6920c92f,3403,476248.0,0.0,-126.0,1475528470000.0,39.8079156368,-105.09785877799999
22540,57f33972e541cd17036d0832,1344,476327.0,1.0,-116.0,1475557746000.0,39.5055970756,-104.839725163
22541,57f33e5ae541cd17036feca4,2831,476327.0,1.0,-121.0,1475559002000.0,39.607432184400004,-104.835527951
22542,57f33e5ae541cd17036feca4,3527,476327.0,0.5,-124.0,1475559002000.0,39.5752054873,-104.855070846
22543,57f34da1e541cd170379fc54,3613,476889.0,2.0,-116.0,1475562913000.0,40.888890151700004,-105.97790912100001
22544,57f34da1e541cd170379fc54,4024,476889.0,0.5,-131.0,1475562913000.0,40.865058137300004,-105.94625732
22545,57f34da1e541cd170379fc54,4790,476889.0,1.5,-109.5,1475562913000.0,40.843100749,-105.92168822299999
22546,57f34da1e541cd170379fc54,7807,476889.0,1.0,-137.66666666700002,1475562913000.0,40.6284346208,-105.97680914200001
22547,57f34e98cf554f7f696ceb97,1878,476521.0,0.0,-123.0,1475563160000.0,39.803794978,-105.07208998899999
22548,57f34e98cf554f7f696ceb97,2189,476521.0,0.0,-126.0,1475563160000.0,39.8176539435,-105.050983775
22549,57f34e98cf554f7f696ceb97,3410,476521.0,1.0,-133.0,1475563160000.0,39.7776897533,-105.00242432600001
22550,57f34e98cf554f7f696ceb97,8446,476521.0,1.0,-128.5,1475563160000.0,39.8056964255,-105.056208144
22551,57f3507ecf554f7f696e4038,3613,476889.0,1.0,-111.0,1475563646000.0,40.888890151700004,-105.97790912100001
22552,57f3507ecf554f7f696e4038,4024,476889.0,1.0,-113.666666667,1475563646000.0,40.865058137300004,-105.94625732
22553,57f352a6e541cd17037d7256,3613,476889.0,1.0,-121.0,1475564198000.0,40.888890151700004,-105.97790912100001
22554,57f352a6e541cd17037d7256,4024,476889.0,1.0,-115.333333333,1475564198000.0,40.865058137300004,-105.94625732
22555,57f352a6e541cd17037d7256,4790,476889.0,1.0,-130.66666666700002,1475564198000.0,40.843100749,-105.92168822299999
22556,57f357ab12f143344c0ba401,3613,476889.0,1.0,-107.0,1475565483000.0,40.888890151700004,-105.97790912100001
22557,57f357ab12f143344c0ba401,4024,476889.0,1.0,-123.666666667,1475565483000.0,40.865058137300004,-105.94625732
22558,57f357ab12f143344c0ba401,4790,476889.0,1.0,-122.333333333,1475565483000.0,40.843100749,-105.92168822299999
22559,57f35c36e541cd170384524d,8446,476521.0,2.0,-131.0,1475566646000.0,39.8056964255,-105.056208144
22560,57f35e8fe541cd1703864f19,8446,476521.0,0.0,-125.0,1475567247000.0,39.8056964255,-105.056208144
22561,57f3610f12f143344c12f836,2731,476521.0,0.5,-113.0,1475567887000.0,39.7814639251,-105.040763432
22562,57f3610f12f143344c12f836,7456,476521.0,1.0,-135.0,1475567887000.0,39.7821125865,-105.072700822
22563,57f3635ce541cd17038a4e82,1594,476521.0,0.5,-132.0,1475568476000.0,64.3,-68.5
22564,57f3635ce541cd17038a4e82,3579,476521.0,2.0,-125.0,1475568476000.0,39.7550193847,-105.043314763
22565,57f3635ce541cd17038a4e82,4056,476521.0,0.0,-134.0,1475568476000.0,39.7719150146,-105.00941593600001
22566,57f3635ce541cd17038a4e82,4059,476521.0,1.0,-115.333333333,1475568476000.0,39.7567635889,-105.02487017899999
22567,57f3635ce541cd17038a4e82,8352,476521.0,1.0,-108.5,1475568476000.0,39.7616334244,-105.025752947
22568,57f3635ce541cd17038a4e82,11007,476521.0,0.0,-133.0,1475568476000.0,64.3,-68.5
22569,57f36633cf554f7f697ef4e3,1859,476512.0,1.0,-113.333333333,1475569203000.0,39.7048869498,-105.01639226700001
22570,57f37bcbe541cd17039eed02,1594,476521.0,1.0,-136.0,1475574731000.0,64.3,-68.5
22571,57f37bcbe541cd17039eed02,3556,476521.0,1.5,-132.0,1475574731000.0,39.7806581352,-105.05367626799999
22572,57f37bcbe541cd17039eed02,3579,476521.0,0.0,-124.0,1475574731000.0,39.7550193847,-105.043314763
22573,57f37bcbe541cd17039eed02,4056,476521.0,1.0,-127.5,1475574731000.0,39.7719150146,-105.00941593600001
22574,57f37bcbe541cd17039eed02,4059,476521.0,1.0,-110.333333333,1475574731000.0,39.7567635889,-105.02487017899999
22575,57f37bcbe541cd17039eed02,8352,476521.0,1.0,-100.666666667,1475574731000.0,39.7616334244,-105.025752947
22576,57f37bcbe541cd17039eed02,10162,476521.0,1.5,-131.0,1475574731000.0,64.3,-68.5
22577,57f37bcbe541cd17039eed02,11007,476521.0,2.0,-130.0,1475574731000.0,64.3,-68.5
22578,57f380f3e541cd1703a34174,1594,476888.0,0.5,-118.0,1475576051000.0,64.3,-68.5
22579,57f380f3e541cd1703a34174,1878,476888.0,2.0,-128.0,1475576051000.0,39.803794978,-105.07208998899999
22580,57f380f3e541cd1703a34174,4056,476888.0,1.0,-119.0,1475576051000.0,39.7719150146,-105.00941593600001
22581,57f380f3e541cd1703a34174,4059,476888.0,2.0,-106.0,1475576051000.0,39.7567635889,-105.02487017899999
22582,57f380f3e541cd1703a34174,8352,476888.0,1.0,-110.0,1475576051000.0,39.7616334244,-105.025752947
22583,57f3825fcf554f7f6996d7d0,3613,476889.0,1.0,-113.666666667,1475576415000.0,40.888890151700004,-105.97790912100001
22584,57f3825fcf554f7f6996d7d0,4024,476889.0,1.0,-92.0,1475576415000.0,40.865058137300004,-105.94625732
22585,57f3825fcf554f7f6996d7d0,4790,476889.0,1.0,-118.666666667,1475576415000.0,40.843100749,-105.92168822299999
22586,57f382f512f143344c2f6f6f,1743,476521.0,2.0,-127.0,1475576565000.0,64.3,-68.5
22587,57f38348e541cd1703a5328d,1743,476888.0,1.0,-128.0,1475576648000.0,64.3,-68.5
22588,57f38348e541cd1703a5328d,1859,476888.0,1.0,-125.333333333,1475576648000.0,39.7048869498,-105.01639226700001
22589,57f38348e541cd1703a5328d,1878,476888.0,2.0,-131.0,1475576648000.0,39.803794978,-105.07208998899999
22590,57f38348e541cd1703a5328d,2999,476888.0,0.5,-122.5,1475576648000.0,39.793585076999996,-105.01825064
22591,57f38348e541cd1703a5328d,3579,476888.0,1.0,-110.666666667,1475576648000.0,39.7550193847,-105.043314763
22592,57f38348e541cd1703a5328d,4056,476888.0,1.0,-129.33333333299998,1475576648000.0,39.7719150146,-105.00941593600001
22593,57f38348e541cd1703a5328d,4059,476888.0,1.5,-115.0,1475576648000.0,39.7567635889,-105.02487017899999
22594,57f38348e541cd1703a5328d,8352,476888.0,0.5,-117.5,1475576648000.0,39.7616334244,-105.025752947
22595,57f38348e541cd1703a5328d,8355,476888.0,1.0,-130.0,1475576648000.0,64.3,-68.5
22596,57f38348e541cd1703a5328d,10151,476888.0,1.0,-127.333333333,1475576648000.0,64.3,-68.5
22597,57f38c19e541cd1703ac7c0f,1012,474192.0,2.0,-123.0,1475578905000.0,39.8985659122,-105.21004228700001
22598,57f38c19e541cd1703ac7c0f,1859,474192.0,1.0,-119.0,1475578905000.0,39.7048869498,-105.01639226700001
22599,57f38c19e541cd1703ac7c0f,1872,474192.0,1.0,-102.666666667,1475578905000.0,39.823856259,-105.239120142
22600,57f38c19e541cd1703ac7c0f,1878,474192.0,2.0,-119.0,1475578905000.0,39.803794978,-105.07208998899999
22601,57f38c19e541cd1703ac7c0f,2790,474192.0,1.5,-110.5,1475578905000.0,39.8426017467,-105.090761589
22602,57f38c19e541cd1703ac7c0f,2846,474192.0,0.0,-123.0,1475578905000.0,39.666187571,-105.077529959
22603,57f38c19e541cd1703ac7c0f,3402,474192.0,0.0,-127.0,1475578905000.0,39.842058117,-105.127072385
22604,57f38c19e541cd1703ac7c0f,3563,474192.0,1.0,-108.0,1475578905000.0,39.8167547068,-105.17152169
22605,57f38c19e541cd1703ac7c0f,4058,474192.0,2.0,-108.0,1475578905000.0,39.7832105294,-105.088746775
22606,57f38c19e541cd1703ac7c0f,4092,474192.0,1.0,-129.0,1475578905000.0,39.7745920838,-105.236876849
22607,57f38c19e541cd1703ac7c0f,4148,474192.0,1.0,-134.0,1475578905000.0,39.8797135423,-105.147630926
22608,57f38e94e541cd1703ae7d54,1878,474192.0,0.0,-124.0,1475579540000.0,39.803794978,-105.07208998899999
22609,57f38e94e541cd1703ae7d54,2846,474192.0,0.0,-126.0,1475579540000.0,39.666187571,-105.077529959
22610,57f38e94e541cd1703ae7d54,3386,474192.0,0.0,-95.0,1475579540000.0,39.8105085102,-105.151310853
22611,57f38e94e541cd1703ae7d54,3563,474192.0,0.5,-101.5,1475579540000.0,39.8167547068,-105.17152169
22612,57f38e94e541cd1703ae7d54,8245,474192.0,1.0,-132.0,1475579540000.0,39.7594613083,-105.074287246
22613,57f39135e541cd1703b096ea,1872,474192.0,1.0,-109.0,1475580213000.0,39.823856259,-105.239120142
22614,57f39135e541cd1703b096ea,3563,474192.0,2.0,-103.0,1475580213000.0,39.8167547068,-105.17152169
22615,57f39135e541cd1703b096ea,8746,474192.0,2.0,-106.0,1475580213000.0,39.838803489499995,-105.11223210899999
22616,57f393b912f143344c3d13f9,2790,474192.0,1.0,-114.0,1475580857000.0,39.8426017467,-105.090761589
22617,57f393b912f143344c3d13f9,3569,474192.0,0.0,-115.0,1475580857000.0,39.8887249889,-105.080291033
22618,57f3964a12f143344c3f1654,1334,474192.0,1.0,-132.0,1475581514000.0,39.9697253819,-105.100048678
22619,57f3964a12f143344c3f1654,1476,474192.0,0.5,-131.0,1475581514000.0,39.7050706005,-105.14558114200001
22620,57f3964a12f143344c3f1654,1872,474192.0,0.5,-134.0,1475581514000.0,39.823856259,-105.239120142
22621,57f3964a12f143344c3f1654,1988,474192.0,1.0,-107.666666667,1475581514000.0,39.926397002600005,-105.084103021
22622,57f3964a12f143344c3f1654,2768,474192.0,1.0,-134.0,1475581514000.0,39.9202412223,-105.036847739
22623,57f3964a12f143344c3f1654,2790,474192.0,1.0,-110.0,1475581514000.0,39.8426017467,-105.090761589
22624,57f3964a12f143344c3f1654,2799,474192.0,1.0,-130.33333333299998,1475581514000.0,39.7530526327,-104.94102169899999
22625,57f3964a12f143344c3f1654,2842,474192.0,1.0,-127.0,1475581514000.0,39.799560008,-104.868813074
22626,57f3964a12f143344c3f1654,2846,474192.0,0.5,-135.0,1475581514000.0,39.666187571,-105.077529959
22627,57f3964a12f143344c3f1654,3051,474192.0,1.0,-128.0,1475581514000.0,39.8988719833,-105.15383216200001
22628,57f3964a12f143344c3f1654,3256,474192.0,2.0,-125.0,1475581514000.0,39.864167432100004,-104.919153306
22629,57f3964a12f143344c3f1654,3357,474192.0,1.5,-125.0,1475581514000.0,39.8534180447,-104.985877334
22630,57f3964a12f143344c3f1654,3402,474192.0,2.0,-135.0,1475581514000.0,39.842058117,-105.127072385
22631,57f3964a12f143344c3f1654,3403,474192.0,1.0,-135.0,1475581514000.0,39.8079156368,-105.09785877799999
22632,57f3964a12f143344c3f1654,3412,474192.0,1.0,-116.666666667,1475581514000.0,39.8241946127,-104.998428692
22633,57f3964a12f143344c3f1654,3415,474192.0,2.0,-131.0,1475581514000.0,39.7861926929,-104.939771784
22634,57f3964a12f143344c3f1654,3538,474192.0,1.5,-135.0,1475581514000.0,39.8216715273,-105.023146494
22635,57f3964a12f143344c3f1654,3545,474192.0,1.0,-115.333333333,1475581514000.0,39.8719024671,-105.058841789
22636,57f3964a12f143344c3f1654,3548,474192.0,2.0,-133.0,1475581514000.0,39.7448482036,-105.01004810200001
22637,57f3964a12f143344c3f1654,3554,474192.0,1.0,-100.333333333,1475581514000.0,39.9107575566,-105.094683961
22638,57f3964a12f143344c3f1654,3559,474192.0,1.0,-121.0,1475581514000.0,39.800078838699996,-104.999947283
22639,57f3964a12f143344c3f1654,3563,474192.0,0.5,-131.5,1475581514000.0,39.8167547068,-105.17152169
22640,57f3964a12f143344c3f1654,3565,474192.0,1.0,-115.666666667,1475581514000.0,39.9040824664,-105.07782543
22641,57f3964a12f143344c3f1654,3569,474192.0,1.0,-126.666666667,1475581514000.0,39.8887249889,-105.080291033
22642,57f3964a12f143344c3f1654,3575,474192.0,2.0,-130.0,1475581514000.0,39.902964055300004,-104.956501157
22643,57f3964a12f143344c3f1654,3576,474192.0,1.0,-126.0,1475581514000.0,39.8490078949,-105.01559880100001
22644,57f3964a12f143344c3f1654,3578,474192.0,1.0,-130.33333333299998,1475581514000.0,39.7286509462,-105.163031574
22645,57f3964a12f143344c3f1654,4059,474192.0,0.0,-127.0,1475581514000.0,39.7567635889,-105.02487017899999
22646,57f3964a12f143344c3f1654,4064,474192.0,0.5,-127.5,1475581514000.0,39.9949158653,-105.12260793700001
22647,57f3964a12f143344c3f1654,4065,474192.0,1.5,-134.0,1475581514000.0,39.9620227856,-105.004460667
22648,57f3964a12f143344c3f1654,4148,474192.0,1.0,-137.0,1475581514000.0,39.8797135423,-105.147630926
22649,57f3964a12f143344c3f1654,7692,474192.0,1.0,-130.0,1475581514000.0,39.9284361785,-105.172718692
22650,57f3964a12f143344c3f1654,8355,474192.0,1.0,-118.0,1475581514000.0,64.3,-68.5
22651,57f3964a12f143344c3f1654,8452,474192.0,1.0,-134.33333333299998,1475581514000.0,39.748725342,-105.21104149
22652,57f3964a12f143344c3f1654,8470,474192.0,1.0,-132.33333333299998,1475581514000.0,39.8387400544,-105.085159501
22653,57f3964a12f143344c3f1654,8472,474192.0,0.5,-128.0,1475581514000.0,39.7343296311,-105.16535491100001
22654,57f3964a12f143344c3f1654,8475,474192.0,1.0,-134.5,1475581514000.0,39.811782105,-105.02632891100001
22655,57f3964a12f143344c3f1654,8746,474192.0,1.0,-122.0,1475581514000.0,39.838803489499995,-105.11223210899999
22656,57f3964a12f143344c3f1654,9899,474192.0,2.0,-129.0,1475581514000.0,39.7914022708,-105.02660482
22657,57f398c812f143344c413495,2790,474192.0,2.0,-105.0,1475582152000.0,39.8426017467,-105.090761589
22658,57f398c812f143344c413495,3051,474192.0,2.0,-120.0,1475582152000.0,39.8988719833,-105.15383216200001
22659,57f398c812f143344c413495,4058,474192.0,2.0,-122.0,1475582152000.0,39.7832105294,-105.088746775
22660,57f398c812f143344c413495,4148,474192.0,2.0,-137.0,1475582152000.0,39.8797135423,-105.147630926
22661,57f398c812f143344c413495,7692,474192.0,2.0,-122.0,1475582152000.0,39.9284361785,-105.172718692
22662,57f398c812f143344c413495,7738,474192.0,2.0,-132.0,1475582152000.0,39.9558424712,-105.154392211
22663,57f398c812f143344c413495,7789,474192.0,2.0,-127.0,1475582152000.0,39.9757943773,-105.208553135
22664,57f398c812f143344c413495,8746,474192.0,2.0,-131.0,1475582152000.0,39.838803489499995,-105.11223210899999
22665,57f39b5712f143344c43560a,2790,474192.0,1.0,-103.0,1475582807000.0,39.8426017467,-105.090761589
22666,57f39b5712f143344c43560a,7738,474192.0,1.0,-121.0,1475582807000.0,39.9558424712,-105.154392211
22667,57f39b5712f143344c43560a,7789,474192.0,0.0,-127.0,1475582807000.0,39.9757943773,-105.208553135
22668,57f39de712f143344c4556bb,1988,474192.0,1.0,-128.66666666700002,1475583463000.0,39.926397002600005,-105.084103021
22669,57f39de712f143344c4556bb,2189,474192.0,1.0,-128.0,1475583463000.0,39.8176539435,-105.050983775
22670,57f39de712f143344c4556bb,2790,474192.0,1.0,-105.666666667,1475583463000.0,39.8426017467,-105.090761589
