messid,bsid,did,nseq,rssi,time_ux,bs_lat,bs_lng
57b5fe07cf554f465aaac2fa,2189,476609.0,0.5,-125.5,1.471544839e+12,39.8176539435,-105.050983775
57b602dce541cd77a0f01daf,1878,476609.0,1.0,-130.333333333,1.471546076e+12,39.803794978,-105.072089989
57b602dce541cd77a0f01daf,2189,476609.0,1.0,-132.0,1.471546076e+12,39.8176539435,-105.050983775
57b602dce541cd77a0f01daf,2610,476609.0,1.0,-130.0,1.471546076e+12,39.7979686649,-105.073460438
57b602dce541cd77a0f01daf,3556,476609.0,1.0,-113.666666667,1.471546076e+12,39.7806581352,-105.053676268
57b602dce541cd77a0f01daf,3562,476609.0,1.0,-129.666666667,1.471546076e+12,39.7977059038,-105.060233749
57b66e00cf554f465aeac094,1264,476609.0,1.0,-134.0,1.471573504e+12,39.7471392104,-105.085312503
57b66e00cf554f465aeac094,1741,476609.0,1.0,-129.5,1.471573504e+12,39.8078782841,-105.047756523
57b66e00cf554f465aeac094,1878,476609.0,1.0,-132.5,1.471573504e+12,39.803794978,-105.072089989
57b66e00cf554f465aeac094,3403,476609.0,1.0,-133.5,1.471573504e+12,39.8079156368,-105.097858778
57b66e00cf554f465aeac094,3500,476609.0,2.0,-138.0,1.471573504e+12,39.7764668653,-105.099747171
57b66e00cf554f465aeac094,3570,476609.0,0.0,-128.0,1.471573504e+12,39.7578896588,-105.119324332
57b66e00cf554f465aeac094,4058,476609.0,1.0,-106.666666667,1.471573504e+12,39.7832105294,-105.088746775
57b66e00cf554f465aeac094,4244,476609.0,1.0,-103.333333333,1.471573504e+12,39.7708525833,-105.071494168
57b66e00cf554f465aeac094,7456,476609.0,2.0,-127.0,1.471573504e+12,39.7821125865,-105.072700822
57b66e00cf554f465aeac094,8245,476609.0,1.0,-120.0,1.471573504e+12,39.7594613083,-105.074287246
57b66e00cf554f465aeac094,8437,476609.0,1.0,-120.0,1.471573504e+12,39.7594613083,-105.074287246
57b66e00cf554f465aeac094,8472,476609.0,2.0,-131.0,1.471573504e+12,39.7343296311,-105.165354911
57b6706212f143459144e2bd,1859,476609.0,2.0,-128.0,1.471574114e+12,39.7048869498,-105.016392267
57b68d00cf554f465afc4376,1344,476327.0,1.0,-129.0,1.47158144e+12,39.5055970756,-104.839725163
57b68d00cf554f465afc4376,3527,476327.0,1.0,-136.666666667,1.47158144e+12,39.5752054873,-104.855070846
57b68fe7e541cd77a0402681,3526,476327.0,0.5,-133.0,1.471582183e+12,39.6772510308,-104.952720509
57b691e5cf554f465aff20a4,1878,476327.0,1.0,-121.0,1.471582693e+12,39.803794978,-105.072089989
57b691e5cf554f465aff20a4,2731,476327.0,0.5,-125.5,1.471582693e+12,39.7814639251,-105.040763432
57b691e5cf554f465aff20a4,2790,476327.0,0.5,-131.5,1.471582693e+12,39.8426017467,-105.090761589
57b691e5cf554f465aff20a4,3562,476327.0,1.0,-121.0,1.471582693e+12,39.7977059038,-105.060233749
57b691e5cf554f465aff20a4,7382,476327.0,1.0,-124.0,1.471582693e+12,39.7435206571,-105.00091687
57b691e5cf554f465aff20a4,8446,476327.0,0.5,-131.5,1.471582693e+12,39.8056964255,-105.056208144
57b691e5cf554f465aff20a4,8470,476327.0,1.0,-135.666666667,1.471582693e+12,39.8387400544,-105.085159501
57b6a2ba12f1434591627d7c,4056,476852.0,0.0,-117.0,1.471587002e+12,39.7719150146,-105.009415936
57b6a80c12f143459165c7fc,3410,476852.0,1.0,-128.333333333,1.471588364e+12,39.7776897533,-105.002424326
57b6a80c12f143459165c7fc,4056,476852.0,0.5,-124.0,1.471588364e+12,39.7719150146,-105.009415936
57b6a80c12f143459165c7fc,8397,476852.0,2.0,-134.0,1.471588364e+12,39.7593955132,-105.00141507
57b6aa8312f1434591674807,3410,476852.0,0.0,-127.0,1.471588995e+12,39.7776897533,-105.002424326
57b6aa8312f1434591674807,4056,476852.0,1.0,-125.333333333,1.471588995e+12,39.7719150146,-105.009415936
57b6aa8312f1434591674807,8397,476852.0,1.5,-127.0,1.471588995e+12,39.7593955132,-105.00141507
57b6ee1712f14345919c294e,3629,476610.0,0.0,-136.0,1.471606295e+12,41.9385162672,-106.54793301
57b7159812f1434591b808cb,1859,476327.0,1.0,-115.0,1.471616408e+12,39.7048869498,-105.016392267
57b7159812f1434591b808cb,1878,476327.0,0.5,-133.0,1.471616408e+12,39.803794978,-105.072089989
57b7159812f1434591b808cb,2610,476327.0,0.5,-131.5,1.471616408e+12,39.7979686649,-105.073460438
57b7159812f1434591b808cb,2799,476327.0,0.0,-122.0,1.471616408e+12,39.7530526327,-104.941021699
57b7159812f1434591b808cb,3410,476327.0,2.0,-134.0,1.471616408e+12,39.7776897533,-105.002424326
57b7159812f1434591b808cb,3529,476327.0,0.0,-125.0,1.471616408e+12,39.7553902903,-105.056406141
57b7159812f1434591b808cb,3548,476327.0,1.0,-123.666666667,1.471616408e+12,39.7448482036,-105.010048102
57b7159812f1434591b808cb,3562,476327.0,0.0,-129.0,1.471616408e+12,39.7977059038,-105.060233749
57b7159812f1434591b808cb,3581,476327.0,0.0,-133.0,1.471616408e+12,39.7181196801,-105.066747888
57b7159812f1434591b808cb,4819,476327.0,0.0,-140.0,1.471616408e+12,39.7190458354,-104.941493103
57b7159812f1434591b808cb,7382,476327.0,2.0,-134.0,1.471616408e+12,39.7435206571,-105.00091687
57b7159812f1434591b808cb,8356,476327.0,1.0,-127.666666667,1.471616408e+12,39.7570335245,-104.976126764
57b7159812f1434591b808cb,8474,476327.0,1.0,-134.666666667,1.471616408e+12,39.7320448643,-104.973650831
57b716a0e541cd77a0a22938,1741,476521.0,1.0,-108.333333333,1.471616672e+12,39.8078782841,-105.047756523
57b716a0e541cd77a0a22938,1878,476521.0,1.0,-130.0,1.471616672e+12,39.803794978,-105.072089989
57b716a0e541cd77a0a22938,2189,476521.0,1.0,-122.666666667,1.471616672e+12,39.8176539435,-105.050983775
57b716a0e541cd77a0a22938,2610,476521.0,0.0,-136.0,1.471616672e+12,39.7979686649,-105.073460438
57b716a0e541cd77a0a22938,2617,476521.0,0.0,-141.0,1.471616672e+12,39.7799081609,-105.062479338
57b716a0e541cd77a0a22938,3562,476521.0,1.0,-128.5,1.471616672e+12,39.7977059038,-105.060233749
57b716a0e541cd77a0a22938,4157,476521.0,1.0,-119.333333333,1.471616672e+12,39.8054198019,-105.040942297
57b716a0e541cd77a0a22938,8446,476521.0,1.0,-129.0,1.471616672e+12,39.8056964255,-105.056208144
57b71a5dcf554f465a62b009,4966,476327.0,2.0,-120.0,1.471617629e+12,39.6063649352,-104.870014481
57b71b68cf554f465a6362bd,1741,476521.0,1.0,-93.0,1.471617896e+12,39.8078782841,-105.047756523
57b71b68cf554f465a6362bd,1878,476521.0,1.0,-125.5,1.471617896e+12,39.803794978,-105.072089989
57b71b68cf554f465a6362bd,1987,476521.0,1.0,-130.333333333,1.471617896e+12,39.8078409419,-105.043755461
57b71b68cf554f465a6362bd,2189,476521.0,1.0,-113.333333333,1.471617896e+12,39.8176539435,-105.050983775
57b71b68cf554f465a6362bd,2617,476521.0,1.0,-137.0,1.471617896e+12,39.7799081609,-105.062479338
57b71b68cf554f465a6362bd,3410,476521.0,2.0,-133.0,1.471617896e+12,39.7776897533,-105.002424326
57b71b68cf554f465a6362bd,3562,476521.0,1.0,-116.0,1.471617896e+12,39.7977059038,-105.060233749
57b71b68cf554f465a6362bd,4157,476521.0,1.0,-110.0,1.471617896e+12,39.8054198019,-105.040942297
57b71b68cf554f465a6362bd,4993,476521.0,1.0,-134.0,1.471617896e+12,64.3,-68.5
57b71b68cf554f465a6362bd,8446,476521.0,1.0,-129.333333333,1.471617896e+12,39.8056964255,-105.056208144
57b71b68cf554f465a6362bd,8475,476521.0,0.5,-134.0,1.471617896e+12,39.811782105,-105.026328911
57b71b68cf554f465a6362bd,9899,476521.0,2.0,-132.0,1.471617896e+12,39.7914022708,-105.02660482
57b71dd0e541cd77a0a6efbb,1741,476521.0,1.0,-107.666666667,1.471618512e+12,39.8078782841,-105.047756523
57b71dd0e541cd77a0a6efbb,1878,476521.0,1.5,-128.5,1.471618512e+12,39.803794978,-105.072089989
57b71dd0e541cd77a0a6efbb,1987,476521.0,1.0,-130.666666667,1.471618512e+12,39.8078409419,-105.043755461
57b71dd0e541cd77a0a6efbb,3562,476521.0,2.0,-133.0,1.471618512e+12,39.7977059038,-105.060233749
57b71dd0e541cd77a0a6efbb,4157,476521.0,1.0,-113.666666667,1.471618512e+12,39.8054198019,-105.040942297
57b71dd0e541cd77a0a6efbb,8446,476521.0,1.0,-120.0,1.471618512e+12,39.8056964255,-105.056208144
57b71e99e541cd77a0a77d19,2610,476315.0,2.0,-132.0,1.471618713e+12,39.7979686649,-105.073460438
57b71e99e541cd77a0a77d19,2862,476315.0,1.0,-124.0,1.471618713e+12,39.7777762414,-104.96330486
57b71e99e541cd77a0a77d19,3410,476315.0,1.0,-121.666666667,1.471618713e+12,39.7776897533,-105.002424326
57b71e99e541cd77a0a77d19,3548,476315.0,0.5,-125.5,1.471618713e+12,39.7448482036,-105.010048102
57b71e99e541cd77a0a77d19,3574,476315.0,1.0,-124.666666667,1.471618713e+12,39.723150551,-104.95621566
57b71e99e541cd77a0a77d19,3846,476315.0,1.0,-132.0,1.471618713e+12,39.7537185228,-104.998667795
57b71e99e541cd77a0a77d19,8356,476315.0,1.0,-130.0,1.471618713e+12,39.7570335245,-104.976126764
57b71e99e541cd77a0a77d19,8474,476315.0,1.0,-105.666666667,1.471618713e+12,39.7320448643,-104.973650831
57b71f3ce541cd77a0a80269,2831,476327.0,1.0,-120.0,1.471618876e+12,39.6074321844,-104.835527951
57b71f3ce541cd77a0a80269,3527,476327.0,1.0,-123.0,1.471618876e+12,39.5752054873,-104.855070846
57b7211712f1434591bfdc7e,1086,476315.0,1.5,-138.5,1.471619351e+12,39.9739948915,-104.891716745
57b7211712f1434591bfdc7e,1594,476315.0,0.5,-130.0,1.471619351e+12,64.3,-68.5
57b7211712f1434591bfdc7e,1661,476315.0,0.5,-133.5,1.471619351e+12,64.3,-68.5
57b7211712f1434591bfdc7e,1859,476315.0,1.0,-107.333333333,1.471619351e+12,39.7048869498,-105.016392267
57b7211712f1434591bfdc7e,1872,476315.0,1.0,-134.0,1.471619351e+12,39.823856259,-105.239120142
57b7211712f1434591bfdc7e,1987,476315.0,0.0,-139.0,1.471619351e+12,39.8078409419,-105.043755461
57b7211712f1434591bfdc7e,1988,476315.0,1.0,-133.333333333,1.471619351e+12,39.9263970026,-105.084103021
57b7211712f1434591bfdc7e,2189,476315.0,0.0,-127.0,1.471619351e+12,39.8176539435,-105.050983775
57b7211712f1434591bfdc7e,2610,476315.0,0.5,-131.5,1.471619351e+12,39.7979686649,-105.073460438
57b7211712f1434591bfdc7e,2762,476315.0,2.0,-141.0,1.471619351e+12,40.0357346548,-105.113668091
57b7211712f1434591bfdc7e,2784,476315.0,1.5,-120.5,1.471619351e+12,39.7281854331,-105.042323764
57b7211712f1434591bfdc7e,2799,476315.0,1.0,-127.666666667,1.471619351e+12,39.7530526327,-104.941021699
57b7211712f1434591bfdc7e,2846,476315.0,1.5,-130.0,1.471619351e+12,39.666187571,-105.077529959
57b7211712f1434591bfdc7e,2999,476315.0,1.5,-126.0,1.471619351e+12,39.793585077,-105.01825064
57b7211712f1434591bfdc7e,3025,476315.0,1.5,-124.5,1.471619351e+12,39.6546818791,-105.043685283
57b7211712f1434591bfdc7e,3410,476315.0,1.0,-129.5,1.471619351e+12,39.7776897533,-105.002424326
57b7211712f1434591bfdc7e,3412,476315.0,1.0,-134.0,1.471619351e+12,39.8241946127,-104.998428692
57b7211712f1434591bfdc7e,3414,476315.0,1.0,-126.666666667,1.471619351e+12,39.747448451,-105.056730649
57b7211712f1434591bfdc7e,3500,476315.0,2.0,-135.0,1.471619351e+12,39.7764668653,-105.099747171
57b7211712f1434591bfdc7e,3529,476315.0,1.0,-127.0,1.471619351e+12,39.7553902903,-105.056406141
57b7211712f1434591bfdc7e,3547,476315.0,1.0,-124.333333333,1.471619351e+12,39.692975919,-105.044371274
57b7211712f1434591bfdc7e,3548,476315.0,1.0,-122.666666667,1.471619351e+12,39.7448482036,-105.010048102
57b7211712f1434591bfdc7e,3559,476315.0,1.0,-133.0,1.471619351e+12,39.8000788387,-104.999947283
57b7211712f1434591bfdc7e,3565,476315.0,1.0,-130.333333333,1.471619351e+12,39.9040824664,-105.07782543
57b7211712f1434591bfdc7e,3569,476315.0,1.0,-133.0,1.471619351e+12,39.8887249889,-105.080291033
57b7211712f1434591bfdc7e,3579,476315.0,2.0,-119.0,1.471619351e+12,39.7550193847,-105.043314763
57b7211712f1434591bfdc7e,3581,476315.0,1.0,-132.0,1.471619351e+12,39.7181196801,-105.066747888
57b7211712f1434591bfdc7e,3846,476315.0,1.0,-125.333333333,1.471619351e+12,39.7537185228,-104.998667795
57b7211712f1434591bfdc7e,4059,476315.0,1.0,-122.666666667,1.471619351e+12,39.7567635889,-105.024870179
57b7211712f1434591bfdc7e,4078,476315.0,1.0,-139.0,1.471619351e+12,39.7163169164,-105.132549933
57b7211712f1434591bfdc7e,4157,476315.0,1.0,-134.0,1.471619351e+12,39.8054198019,-105.040942297
57b7211712f1434591bfdc7e,4819,476315.0,1.5,-137.0,1.471619351e+12,39.7190458354,-104.941493103
57b7211712f1434591bfdc7e,7382,476315.0,1.0,-124.333333333,1.471619351e+12,39.7435206571,-105.00091687
57b7211712f1434591bfdc7e,8352,476315.0,1.0,-125.5,1.471619351e+12,39.7616334244,-105.025752947
57b7211712f1434591bfdc7e,8355,476315.0,1.0,-119.0,1.471619351e+12,64.3,-68.5
57b7211712f1434591bfdc7e,8356,476315.0,1.0,-133.333333333,1.471619351e+12,39.7570335245,-104.976126764
57b7211712f1434591bfdc7e,8397,476315.0,1.0,-129.0,1.471619351e+12,39.7593955132,-105.00141507
57b7211712f1434591bfdc7e,8446,476315.0,1.0,-136.0,1.471619351e+12,39.8056964255,-105.056208144
57b7211712f1434591bfdc7e,8451,476315.0,1.0,-140.333333333,1.471619351e+12,64.3,-68.5
57b7211712f1434591bfdc7e,8474,476315.0,1.0,-130.0,1.471619351e+12,39.7320448643,-104.973650831
57b7211712f1434591bfdc7e,9899,476315.0,0.0,-132.0,1.471619351e+12,39.7914022708,-105.02660482
57b7211712f1434591bfdc7e,10151,476315.0,1.0,-129.5,1.471619351e+12,64.3,-68.5
57b7211712f1434591bfdc7e,11007,476315.0,2.0,-131.0,1.471619351e+12,64.3,-68.5
57b72870e541cd77a0ae024d,1661,473953.0,1.0,-132.0,1.471621232e+12,64.3,-68.5
57b72870e541cd77a0ae024d,1859,473953.0,1.0,-115.0,1.471621232e+12,39.7048869498,-105.016392267
57b72870e541cd77a0ae024d,1878,473953.0,1.5,-132.0,1.471621232e+12,39.803794978,-105.072089989
57b72870e541cd77a0ae024d,2799,473953.0,1.0,-113.0,1.471621232e+12,39.7530526327,-104.941021699
57b72870e541cd77a0ae024d,3410,473953.0,1.5,-127.0,1.471621232e+12,39.7776897533,-105.002424326
57b72870e541cd77a0ae024d,3548,473953.0,1.0,-116.666666667,1.471621232e+12,39.7448482036,-105.010048102
57b72870e541cd77a0ae024d,3846,473953.0,1.0,-130.0,1.471621232e+12,39.7537185228,-104.998667795
57b72870e541cd77a0ae024d,4059,473953.0,1.0,-119.666666667,1.471621232e+12,39.7567635889,-105.024870179
57b72870e541cd77a0ae024d,7382,473953.0,1.0,-127.333333333,1.471621232e+12,39.7435206571,-105.00091687
57b72870e541cd77a0ae024d,8355,473953.0,2.0,-130.0,1.471621232e+12,64.3,-68.5
57b72870e541cd77a0ae024d,8356,473953.0,1.0,-105.333333333,1.471621232e+12,39.7570335245,-104.976126764
57b72870e541cd77a0ae024d,8474,473953.0,1.0,-133.0,1.471621232e+12,39.7320448643,-104.973650831
57b72870e541cd77a0ae024d,11007,473953.0,0.0,-135.0,1.471621232e+12,64.3,-68.5
57b72d4112f1434591c7e36e,1741,476521.0,1.0,-112.0,1.471622465e+12,39.8078782841,-105.047756523
57b72d4112f1434591c7e36e,2189,476521.0,1.0,-118.0,1.471622465e+12,39.8176539435,-105.050983775
57b72d4112f1434591c7e36e,2610,476521.0,0.0,-136.0,1.471622465e+12,39.7979686649,-105.073460438
57b72d4112f1434591c7e36e,3562,476521.0,1.5,-120.0,1.471622465e+12,39.7977059038,-105.060233749
57b72d4112f1434591c7e36e,4157,476521.0,1.0,-121.666666667,1.471622465e+12,39.8054198019,-105.040942297
57b72d4112f1434591c7e36e,8446,476521.0,1.0,-134.0,1.471622465e+12,39.8056964255,-105.056208144
57b72d4112f1434591c7e36e,8475,476521.0,1.0,-137.0,1.471622465e+12,39.811782105,-105.026328911
57b72e0b12f1434591c869c4,1878,476185.0,1.0,-128.0,1.471622667e+12,39.803794978,-105.072089989
57b72e0b12f1434591c869c4,2189,476185.0,1.0,-114.333333333,1.471622667e+12,39.8176539435,-105.050983775
57b72e0b12f1434591c869c4,3412,476185.0,2.0,-130.0,1.471622667e+12,39.8241946127,-104.998428692
57b72e0b12f1434591c869c4,3538,476185.0,1.0,-130.333333333,1.471622667e+12,39.8216715273,-105.023146494
57b72e0b12f1434591c869c4,3545,476185.0,2.0,-129.0,1.471622667e+12,39.8719024671,-105.058841789
57b72e0b12f1434591c869c4,8470,476185.0,1.5,-132.5,1.471622667e+12,39.8387400544,-105.085159501
57b72f4212f1434591c93a61,1741,476521.0,1.0,-108.5,1.471622978e+12,39.8078782841,-105.047756523
57b72f4212f1434591c93a61,1878,476521.0,1.5,-133.5,1.471622978e+12,39.803794978,-105.072089989
57b72f4212f1434591c93a61,2189,476521.0,1.0,-114.666666667,1.471622978e+12,39.8176539435,-105.050983775
57b72f4212f1434591c93a61,3562,476521.0,1.0,-130.0,1.471622978e+12,39.7977059038,-105.060233749
57b72f4212f1434591c93a61,4157,476521.0,1.0,-115.0,1.471622978e+12,39.8054198019,-105.040942297
57b72f4212f1434591c93a61,8446,476521.0,1.0,-129.666666667,1.471622978e+12,39.8056964255,-105.056208144
57b73015e541cd77a0b31dad,1859,476315.0,2.0,-116.0,1.471623189e+12,39.7048869498,-105.016392267
57b73268e541cd77a0b4a94e,2610,476315.0,1.0,-130.0,1.471623784e+12,39.7979686649,-105.073460438
57b73268e541cd77a0b4a94e,2617,476315.0,2.0,-133.0,1.471623784e+12,39.7799081609,-105.062479338
57b73268e541cd77a0b4a94e,2731,476315.0,2.0,-116.0,1.471623784e+12,39.7814639251,-105.040763432
57b73268e541cd77a0b4a94e,2999,476315.0,2.0,-119.0,1.471623784e+12,39.793585077,-105.01825064
57b73268e541cd77a0b4a94e,3410,476315.0,2.0,-132.0,1.471623784e+12,39.7776897533,-105.002424326
57b73268e541cd77a0b4a94e,3548,476315.0,1.5,-122.0,1.471623784e+12,39.7448482036,-105.010048102
57b73268e541cd77a0b4a94e,3556,476315.0,2.0,-132.0,1.471623784e+12,39.7806581352,-105.053676268
57b73268e541cd77a0b4a94e,3579,476315.0,2.0,-127.0,1.471623784e+12,39.7550193847,-105.043314763
57b73268e541cd77a0b4a94e,4059,476315.0,2.0,-121.0,1.471623784e+12,39.7567635889,-105.024870179
57b73268e541cd77a0b4a94e,7456,476315.0,2.0,-134.0,1.471623784e+12,39.7821125865,-105.072700822
57b73268e541cd77a0b4a94e,8352,476315.0,1.0,-125.0,1.471623784e+12,39.7616334244,-105.025752947
57b73268e541cd77a0b4a94e,8356,476315.0,2.0,-134.0,1.471623784e+12,39.7570335245,-104.976126764
57b73268e541cd77a0b4a94e,8397,476315.0,2.0,-132.0,1.471623784e+12,39.7593955132,-105.00141507
57b73268e541cd77a0b4a94e,9899,476315.0,2.0,-128.0,1.471623784e+12,39.7914022708,-105.02660482
57b73268e541cd77a0b4a94e,10151,476315.0,2.0,-110.0,1.471623784e+12,64.3,-68.5
57b73268e541cd77a0b4a94e,10162,476315.0,2.0,-127.0,1.471623784e+12,64.3,-68.5
57b73268e541cd77a0b4a94e,11007,476315.0,1.0,-90.3333333333,1.471623784e+12,64.3,-68.5
57b734e9e541cd77a0b6407b,1476,476315.0,1.0,-133.333333333,1.471624425e+12,39.7050706005,-105.145581142
57b734e9e541cd77a0b6407b,1594,476315.0,2.0,-132.0,1.471624425e+12,64.3,-68.5
57b734e9e541cd77a0b6407b,1661,476315.0,1.0,-131.666666667,1.471624425e+12,64.3,-68.5
57b734e9e541cd77a0b6407b,1741,476315.0,1.5,-125.0,1.471624425e+12,39.8078782841,-105.047756523
57b734e9e541cd77a0b6407b,1859,476315.0,1.5,-123.5,1.471624425e+12,39.7048869498,-105.016392267
57b734e9e541cd77a0b6407b,1872,476315.0,1.0,-132.0,1.471624425e+12,39.823856259,-105.239120142
57b734e9e541cd77a0b6407b,1878,476315.0,1.0,-125.0,1.471624425e+12,39.803794978,-105.072089989
57b734e9e541cd77a0b6407b,2189,476315.0,1.0,-120.666666667,1.471624425e+12,39.8176539435,-105.050983775
57b734e9e541cd77a0b6407b,2605,476315.0,1.5,-137.5,1.471624425e+12,39.6127445823,-105.008826579
57b734e9e541cd77a0b6407b,2610,476315.0,1.0,-122.666666667,1.471624425e+12,39.7979686649,-105.073460438
57b734e9e541cd77a0b6407b,2617,476315.0,1.0,-126.0,1.471624425e+12,39.7799081609,-105.062479338
57b734e9e541cd77a0b6407b,2731,476315.0,1.0,-111.666666667,1.471624425e+12,39.7814639251,-105.040763432
57b734e9e541cd77a0b6407b,2790,476315.0,1.0,-119.333333333,1.471624425e+12,39.8426017467,-105.090761589
57b734e9e541cd77a0b6407b,2999,476315.0,1.0,-112.666666667,1.471624425e+12,39.793585077,-105.01825064
57b734e9e541cd77a0b6407b,3256,476315.0,2.0,-137.0,1.471624425e+12,39.8641674321,-104.919153306
57b734e9e541cd77a0b6407b,3357,476315.0,1.0,-134.666666667,1.471624425e+12,39.8534180447,-104.985877334
57b734e9e541cd77a0b6407b,3386,476315.0,1.0,-127.333333333,1.471624425e+12,39.8105085102,-105.151310853
57b734e9e541cd77a0b6407b,3410,476315.0,1.0,-125.666666667,1.471624425e+12,39.7776897533,-105.002424326
57b734e9e541cd77a0b6407b,3412,476315.0,1.5,-125.0,1.471624425e+12,39.8241946127,-104.998428692
57b734e9e541cd77a0b6407b,3414,476315.0,1.0,-127.0,1.471624425e+12,39.747448451,-105.056730649
57b734e9e541cd77a0b6407b,3500,476315.0,1.0,-130.666666667,1.471624425e+12,39.7764668653,-105.099747171
57b734e9e541cd77a0b6407b,3529,476315.0,1.5,-122.0,1.471624425e+12,39.7553902903,-105.056406141
57b734e9e541cd77a0b6407b,3548,476315.0,1.0,-121.0,1.471624425e+12,39.7448482036,-105.010048102
57b734e9e541cd77a0b6407b,3556,476315.0,1.0,-123.0,1.471624425e+12,39.7806581352,-105.053676268
57b734e9e541cd77a0b6407b,3558,476315.0,1.0,-137.0,1.471624425e+12,39.8100546588,-105.010413445
57b734e9e541cd77a0b6407b,3562,476315.0,0.5,-118.5,1.471624425e+12,39.7977059038,-105.060233749
57b734e9e541cd77a0b6407b,3563,476315.0,1.0,-129.0,1.471624425e+12,39.8167547068,-105.17152169
57b734e9e541cd77a0b6407b,3565,476315.0,1.0,-136.0,1.471624425e+12,39.9040824664,-105.07782543
57b734e9e541cd77a0b6407b,3569,476315.0,1.0,-135.0,1.471624425e+12,39.8887249889,-105.080291033
57b734e9e541cd77a0b6407b,3570,476315.0,1.0,-126.333333333,1.471624425e+12,39.7578896588,-105.119324332
57b734e9e541cd77a0b6407b,3578,476315.0,1.0,-135.0,1.471624425e+12,39.7286509462,-105.163031574
57b734e9e541cd77a0b6407b,3579,476315.0,1.5,-115.0,1.471624425e+12,39.7550193847,-105.043314763
57b734e9e541cd77a0b6407b,3581,476315.0,1.5,-130.5,1.471624425e+12,39.7181196801,-105.066747888
57b734e9e541cd77a0b6407b,3846,476315.0,2.0,-131.0,1.471624425e+12,39.7537185228,-104.998667795
57b734e9e541cd77a0b6407b,4058,476315.0,1.0,-113.333333333,1.471624425e+12,39.7832105294,-105.088746775
57b734e9e541cd77a0b6407b,4059,476315.0,1.0,-119.0,1.471624425e+12,39.7567635889,-105.024870179
57b734e9e541cd77a0b6407b,4064,476315.0,0.0,-139.0,1.471624425e+12,39.9949158653,-105.122607937
57b734e9e541cd77a0b6407b,4147,476315.0,1.5,-130.5,1.471624425e+12,39.665430287,-105.111884525
57b734e9e541cd77a0b6407b,4157,476315.0,1.5,-131.0,1.471624425e+12,39.8054198019,-105.040942297
57b734e9e541cd77a0b6407b,4244,476315.0,1.0,-125.5,1.471624425e+12,39.7708525833,-105.071494168
57b734e9e541cd77a0b6407b,4993,476315.0,1.0,-117.0,1.471624425e+12,64.3,-68.5
57b734e9e541cd77a0b6407b,7456,476315.0,1.0,-122.333333333,1.471624425e+12,39.7821125865,-105.072700822
57b734e9e541cd77a0b6407b,8352,476315.0,1.0,-105.0,1.471624425e+12,39.7616334244,-105.025752947
57b734e9e541cd77a0b6407b,8355,476315.0,1.5,-124.0,1.471624425e+12,64.3,-68.5
57b734e9e541cd77a0b6407b,8356,476315.0,1.0,-129.333333333,1.471624425e+12,39.7570335245,-104.976126764
57b734e9e541cd77a0b6407b,8364,476315.0,1.0,-133.0,1.471624425e+12,39.7064355449,-105.09932301
57b734e9e541cd77a0b6407b,8370,476315.0,1.0,-132.0,1.471624425e+12,39.7064355449,-105.09932301
57b734e9e541cd77a0b6407b,8397,476315.0,1.0,-123.0,1.471624425e+12,39.7593955132,-105.00141507
57b734e9e541cd77a0b6407b,8446,476315.0,1.0,-132.5,1.471624425e+12,39.8056964255,-105.056208144
57b734e9e541cd77a0b6407b,8449,476315.0,1.0,-126.0,1.471624425e+12,64.3,-68.5
57b734e9e541cd77a0b6407b,8452,476315.0,0.5,-133.5,1.471624425e+12,39.748725342,-105.21104149
57b734e9e541cd77a0b6407b,8472,476315.0,0.5,-135.0,1.471624425e+12,39.7343296311,-105.165354911
57b734e9e541cd77a0b6407b,8509,476315.0,1.0,-135.0,1.471624425e+12,39.8127198926,-105.06903626
57b734e9e541cd77a0b6407b,9899,476315.0,1.0,-118.333333333,1.471624425e+12,39.7914022708,-105.02660482
57b734e9e541cd77a0b6407b,10151,476315.0,1.0,-107.0,1.471624425e+12,64.3,-68.5
57b734e9e541cd77a0b6407b,10162,476315.0,1.0,-119.0,1.471624425e+12,64.3,-68.5
57b734e9e541cd77a0b6407b,11007,476315.0,1.0,-97.6666666667,1.471624425e+12,64.3,-68.5
57b7376bcf554f465a75f40c,1594,476315.0,0.0,-125.0,1.471625067e+12,64.3,-68.5
57b7376bcf554f465a75f40c,1878,476315.0,0.0,-130.0,1.471625067e+12,39.803794978,-105.072089989
57b7376bcf554f465a75f40c,2617,476315.0,0.5,-137.0,1.471625067e+12,39.7799081609,-105.062479338
57b7376bcf554f465a75f40c,2790,476315.0,0.0,-133.0,1.471625067e+12,39.8426017467,-105.090761589
57b7376bcf554f465a75f40c,2846,476315.0,0.0,-133.0,1.471625067e+12,39.666187571,-105.077529959
57b7376bcf554f465a75f40c,2999,476315.0,0.0,-127.0,1.471625067e+12,39.793585077,-105.01825064
57b7376bcf554f465a75f40c,3556,476315.0,0.0,-126.0,1.471625067e+12,39.7806581352,-105.053676268
57b7376bcf554f465a75f40c,3558,476315.0,1.0,-126.5,1.471625067e+12,39.8100546588,-105.010413445
57b7376bcf554f465a75f40c,3846,476315.0,0.5,-129.5,1.471625067e+12,39.7537185228,-104.998667795
57b7376bcf554f465a75f40c,4056,476315.0,0.5,-121.5,1.471625067e+12,39.7719150146,-105.009415936
57b7376bcf554f465a75f40c,4993,476315.0,0.0,-128.0,1.471625067e+12,64.3,-68.5
